date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:38:54	162/162	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202026%2002:38:52%20GMT	https://ak.hypergryph.com/robots.txt		(from )
22:38:54	238486/238486	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2002:38:52%20GMT	https://ak.hypergryph.com/	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/index.html	(from )
22:38:55	2078/2078	---M--	200	added ('OK')	image/png	etag:%220F0340188E94C86E77C4E44D2272A90C%22	https://web.hycdn.cn/arknights/official/_next/static/media/qrcode_download.90ed578c.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/qrcode_download.90ed578c.png	(from https://ak.hypergryph.com/)
22:38:55	20897/20897	---M--	200	added ('OK')	image/png	etag:%22ED46A03E0219C8E59EF6291B9CD0934F%22	https://web.hycdn.cn/arknights/official/_next/static/media/age_rating.61c75d20.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/age_rating.61c75d20.png	(from https://ak.hypergryph.com/)
22:38:55	605586/605586	---M--	200	added ('OK')	image/png	etag:%2212A9A58869BC67E802B046AF21B66DC1%22	https://web.hycdn.cn/upload/image/20260915/12a9a58869bc67e802b046af21b66dc1.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/upload/image/20260915/12a9a58869bc67e802b046af21b66dc1.png	(from https://ak.hypergryph.com/)
22:38:59	531195/531195	---M--	200	added ('OK')	image/jpeg	etag:%22C2BBBE8C0996B87002FC450DBA1BA697%22	https://web.hycdn.cn/upload/image/20260903/c2bbbe8c0996b87002fc450dba1ba697.jpg	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/upload/image/20260903/c2bbbe8c0996b87002fc450dba1ba697.jpg	(from https://ak.hypergryph.com/)
22:38:59	718951/718951	---M--	200	added ('OK')	image/png	etag:%22C05884BA2D81A4225B51256D0C3FC2D6%22	https://web.hycdn.cn/upload/image/20260903/c05884ba2d81a4225b51256d0c3fc2d6.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/upload/image/20260903/c05884ba2d81a4225b51256d0c3fc2d6.png	(from https://ak.hypergryph.com/)
22:39:00	991863/991863	---M--	200	added ('OK')	image/jpeg	etag:%22E59E8BF7C4DA71EBA98930CB5A2D4EB4%22	https://web.hycdn.cn/upload/image/20260828/e59e8bf7c4da71eba98930cb5a2d4eb4.jpg	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/upload/image/20260828/e59e8bf7c4da71eba98930cb5a2d4eb4.jpg	(from https://ak.hypergryph.com/)
22:39:00	1437857/1437857	---M--	200	added ('OK')	image/png	etag:%2279EA8D4BC878CC8A601A3AB6ACEA7BB4%22	https://web.hycdn.cn/upload/image/20240501/79ea8d4bc878cc8a601a3ab6acea7bb4.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/upload/image/20240501/79ea8d4bc878cc8a601a3ab6acea7bb4.png	(from https://ak.hypergryph.com/)
22:39:00	1171898/1171898	---M--	200	added ('OK')	image/png	etag:%22FBA5A5CB8E83C307B7DC5DEB04632B5D%22	https://web.hycdn.cn/arknights/official/_next/static/media/kaltsit_e1.a53cfc2e.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/kaltsit_e1.a53cfc2e.png	(from https://ak.hypergryph.com/)
22:39:00	6455/6455	---M--	200	added ('OK')	image/png	etag:%22ACF11087350A9DF3E847A3D51AAFA91E%22	https://web.hycdn.cn/arknights/official/_next/static/media/rhodes_island.18d9416c.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/rhodes_island.18d9416c.png	(from https://ak.hypergryph.com/)
22:39:00	140163/140163	---M--	200	added ('OK')	image/png	etag:%2231E851B0A09A1D0B4D8DF5BEF2B8FFF7%22	https://web.hycdn.cn/arknights/official/_next/static/media/kaltsit.05c0f5e1.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/kaltsit.05c0f5e1.png	(from https://ak.hypergryph.com/)
22:39:01	45274/45274	---M-Z	200	added ('OK')	text/css	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/css/144c734e19afaa20.css	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/css/144c734e19afaa20.css	(from https://ak.hypergryph.com/)
22:39:01	107440/107440	---M-Z	200	added ('OK')	text/css	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/css/6aed155137c3fe93.css	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/css/6aed155137c3fe93.css	(from https://ak.hypergryph.com/)
22:39:01	5435/5435	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/webpack-e2b3d0e9f3ea3012.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/webpack-e2b3d0e9f3ea3012.js	(from https://ak.hypergryph.com/)
22:39:01	163962/163962	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/bb2c42e6-deb2ddeea53b1b06.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/bb2c42e6-deb2ddeea53b1b06.js	(from https://ak.hypergryph.com/)
22:39:02	130606/130606	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/a1377a71-b3da07b045fbf518.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/a1377a71-b3da07b045fbf518.js	(from https://ak.hypergryph.com/)
22:39:02	331629/331629	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/868-eff782e865f465a4.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/868-eff782e865f465a4.js	(from https://ak.hypergryph.com/)
22:39:02	1339/1339	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/main-app-fccc8d83e156badb.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/main-app-fccc8d83e156badb.js	(from https://ak.hypergryph.com/)
22:39:02	7628/7628	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/app/global-error-d28dd8ec7d20aa88.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/app/global-error-d28dd8ec7d20aa88.js	(from https://ak.hypergryph.com/)
22:39:03	7086/7086	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/474-b975add4acfe218d.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/474-b975add4acfe218d.js	(from https://ak.hypergryph.com/)
22:39:03	20278/20278	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/815-e2294d5ae8c2f084.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/815-e2294d5ae8c2f084.js	(from https://ak.hypergryph.com/)
22:39:03	34386/34386	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/465-fbe5772fe0172cbb.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/465-fbe5772fe0172cbb.js	(from https://ak.hypergryph.com/)
22:39:03	26666/26666	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/858-6bcaf21c8dce1823.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/858-6bcaf21c8dce1823.js	(from https://ak.hypergryph.com/)
22:39:03	33314/33314	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/19-db6de54ae8dae23f.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/19-db6de54ae8dae23f.js	(from https://ak.hypergryph.com/)
22:39:04	10346/10346	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/524-cab1b92753440a5f.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/524-cab1b92753440a5f.js	(from https://ak.hypergryph.com/)
22:39:04	35511/35511	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/app/layout-56537e00859b2b87.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/app/layout-56537e00859b2b87.js	(from https://ak.hypergryph.com/)
22:39:04	582194/582194	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/137e2e70-a4056d5d54967c27.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/137e2e70-a4056d5d54967c27.js	(from https://ak.hypergryph.com/)
22:39:05	16533/16533	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/558-bb90ea12ca41aaf4.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/558-bb90ea12ca41aaf4.js	(from https://ak.hypergryph.com/)
22:39:05	10949/10949	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/906-550ca574c015c10a.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/906-550ca574c015c10a.js	(from https://ak.hypergryph.com/)
22:39:05	102299/102299	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/874-9d6dc0814a20005c.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/874-9d6dc0814a20005c.js	(from https://ak.hypergryph.com/)
22:39:05	3992/3992	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/729-fc78fafb7d39c604.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/729-fc78fafb7d39c604.js	(from https://ak.hypergryph.com/)
22:39:05	18910/18910	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/438-d29e05eb265b9762.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/438-d29e05eb265b9762.js	(from https://ak.hypergryph.com/)
22:39:06	487352/487352	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/app/page-a96c46ff52d96bd7.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/app/page-a96c46ff52d96bd7.js	(from https://ak.hypergryph.com/)
22:39:06	143206/143206	---M--	200	added ('OK')	image/png	etag:%22EF5B331CBFFEE97DCF064A6899180BAE%22	https://web.hycdn.cn/arknights/official/_next/static/media/amiya.a410de75.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/amiya.a410de75.png	(from https://ak.hypergryph.com/)
22:39:06	134289/134289	---M--	200	added ('OK')	image/png	etag:%2241FB79790B4ACC06EE4D7B6D92EBDD66%22	https://web.hycdn.cn/arknights/official/_next/static/media/chen.4d5cd8a0.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/chen.4d5cd8a0.png	(from https://ak.hypergryph.com/)
22:39:06	122829/122829	---M--	200	added ('OK')	image/png	etag:%22DA80CBE45FE54DC233D748AF2387AB54%22	https://web.hycdn.cn/arknights/official/_next/static/media/texas.5a198d4c.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/texas.5a198d4c.png	(from https://ak.hypergryph.com/)
22:39:06	123387/123387	---M--	200	added ('OK')	image/png	etag:%22B1AA7A803210AD36F28641BC2044AF76%22	https://web.hycdn.cn/arknights/official/_next/static/media/exusiai.ff3d47d4.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/exusiai.ff3d47d4.png	(from https://ak.hypergryph.com/)
22:39:07	128893/128893	---M--	200	added ('OK')	image/png	etag:%221317DE19F08DF701DE049FEF145DDE8B%22	https://web.hycdn.cn/arknights/official/_next/static/media/ptilopsis.0483cb6d.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/ptilopsis.0483cb6d.png	(from https://ak.hypergryph.com/)
22:39:07	101667/101667	---M--	200	added ('OK')	image/png	etag:%224AF8356E0E18BB7F6503A86F9E9F3647%22	https://web.hycdn.cn/arknights/official/_next/static/media/monster_siren_active.8f01230d.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/monster_siren_active.8f01230d.png	(from https://ak.hypergryph.com/)
22:39:07	5714/5714	---M--	200	added ('OK')	image/png	etag:%22902FF2423C3D968A493C807D3043AEE8%22	https://web.hycdn.cn/arknights/official/_next/static/media/logo_monster_siren.27beba82.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/logo_monster_siren.27beba82.png	(from https://ak.hypergryph.com/)
22:39:07	124101/124101	---M--	200	added ('OK')	image/png	etag:%229434B6B38D1C0B7F717E4266B636A49B%22	https://web.hycdn.cn/arknights/official/_next/static/media/gallery_active.d45cfc72.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/gallery_active.d45cfc72.png	(from https://ak.hypergryph.com/)
22:39:08	5033/5033	---M--	200	added ('OK')	image/png	etag:%22C6D860DBD6CEB9AFD20527CEB15F75EC%22	https://web.hycdn.cn/arknights/official/_next/static/media/logo_gallery.08a04a01.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/logo_gallery.08a04a01.png	(from https://ak.hypergryph.com/)
22:39:08	147239/147239	---M--	200	added ('OK')	image/png	etag:%22D86FC3B89E6E08BBFE0D17F1C540D0FD%22	https://web.hycdn.cn/arknights/official/_next/static/media/operator_active.d697ef2d.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/operator_active.d697ef2d.png	(from https://ak.hypergryph.com/)
22:39:08	4773/4773	---M--	200	added ('OK')	image/png	etag:%22AEC60F84A752F8CB15CA953BC7F1BBF3%22	https://web.hycdn.cn/arknights/official/_next/static/media/logo_operator.c6543e50.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/logo_operator.c6543e50.png	(from https://ak.hypergryph.com/)
22:39:08	149048/149048	---M--	200	added ('OK')	image/png	etag:%225BD6162D124C6612C8EA04D0671CC835%22	https://web.hycdn.cn/arknights/official/_next/static/media/video_active.693c91f3.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/video_active.693c91f3.png	(from https://ak.hypergryph.com/)
22:39:09	3238/3238	---M--	200	added ('OK')	image/png	etag:%22CDB9ADDB0EE4901CCB8E157F7D7B903B%22	https://web.hycdn.cn/arknights/official/_next/static/media/logo_video.c1de0303.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/logo_video.c1de0303.png	(from https://ak.hypergryph.com/)
22:39:09	91460/91460	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Aug%202026%2007:54:16%20GMT	https://web.hycdn.cn/arknights/official/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js	(from https://ak.hypergryph.com/)
22:39:11	168836/168836	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2002:39:09%20GMT	https://ak.hypergryph.com/news/2021059770.html	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/news/2021059770.html	(from https://ak.hypergryph.com/)
22:39:11	179720/179720	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2002:39:10%20GMT	https://ak.hypergryph.com/news/2819	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/news/2819.html	(from https://ak.hypergryph.com/)
22:39:12	178961/178961	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2002:39:11%20GMT	https://ak.hypergryph.com/news/4923	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/news/4923.html	(from https://ak.hypergryph.com/)
22:39:15	85700/85700	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202026%2007:36:05%20GMT	https://ak.hypergryph.com/activity/campus-auth/?source_from=official	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/activity/campus-auth/index3422.html	(from https://ak.hypergryph.com/)
22:39:15	203266/203266	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2002:39:11%20GMT	https://ak.hypergryph.com/news/9681	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/news/9681.html	(from https://ak.hypergryph.com/)
22:39:16	1079/1079	---MCZ	200	added ('OK')	text/html	etag:W/%22437-gc6ahKzxVciu8WBTZdYWVTJbH/o%22	https://ak.hypergryph.com/ra/taleswithinthesand	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/ra/taleswithinthesand.html	(from https://ak.hypergryph.com/)
22:39:16	168296/168296	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2002:39:15%20GMT	https://ak.hypergryph.com/news/4922	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/news/4922.html	(from https://ak.hypergryph.com/)
22:39:16	167210/167210	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2002:39:16%20GMT	https://ak.hypergryph.com/news/8578	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/news/8578.html	(from https://ak.hypergryph.com/)
22:39:17	166502/166502	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2002:39:16%20GMT	https://ak.hypergryph.com/news/0791	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/news/0791.html	(from https://ak.hypergryph.com/)
22:39:17	213617/213617	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2002:39:16%20GMT	https://ak.hypergryph.com/news	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/news.html	(from https://ak.hypergryph.com/)
22:39:18	304407/304407	---M--	200	added ('OK')	image/png	etag:%22D8F646A4B6045B6151C483062BA6D80E%22	https://web.hycdn.cn/arknights/official/_next/static/media/kaltsit_e2_styled.94b12054.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/kaltsit_e2_styled.94b12054.png	(from https://ak.hypergryph.com/)
22:39:18	4248/4248	---M--	200	added ('OK')	image/png	etag:%227A859CE997F62945CF54FD42E0AAEA74%22	https://web.hycdn.cn/arknights/official/_next/static/media/icon-integrated_strategies.05cfb26b.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/icon-integrated_strategies.05cfb26b.png	(from https://ak.hypergryph.com/)
22:39:18	3744/3744	---M--	200	added ('OK')	image/png	etag:%22663C660BAF110FBE559CB100885F970D%22	https://web.hycdn.cn/arknights/official/_next/static/media/icon-reclamation_algorithm.54ea704e.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/icon-reclamation_algorithm.54ea704e.png	(from https://ak.hypergryph.com/)
22:39:18	3618/3618	---M--	200	added ('OK')	image/png	etag:%22C8BD6D26322CA771C35B4F149B27CDB8%22	https://web.hycdn.cn/arknights/official/_next/static/media/icon-animation.4885daff.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/icon-animation.4885daff.png	(from https://ak.hypergryph.com/)
22:39:18	4419/4419	---M--	200	added ('OK')	image/png	etag:%2255657CA964204866955A3DF66199461A%22	https://web.hycdn.cn/arknights/official/_next/static/media/icon-terra_historicus.fa655671.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/_next/static/media/icon-terra_historicus.fa655671.png	(from https://ak.hypergryph.com/)
22:39:19	1153/1153	---M-Z	200	added ('OK')	text/html	etag:W/%22481-19878ed8200%22	https://ak.hypergryph.com/anime/	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/anime/index.html	(from https://ak.hypergryph.com/)
22:39:19	2463/2463	---MCZ	200	added ('OK')	text/html	etag:W/%22698a64ea-99f%22	https://ak.hypergryph.com/download	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/download.html	(from https://ak.hypergryph.com/)
22:39:19	154/154	---M--	302	error ('Found')	text/html	date:Mon,%2021%20Sep%202026%2002:39:19%20GMT	https://ak.hypergryph.com/downloads/android_lastest	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/ak.hypergryph.com/downloads/android_lastest	(from https://ak.hypergryph.com/)
22:39:20	564852/564852	---M--	200	added ('OK')	image/png	etag:%221E42BCA258DC905F81AC09A123366AFB%22	https://web.hycdn.cn/arknights/official/pic/20210401/1e42bca258dc905f81ac09a123366afb.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/pic/20210401/1e42bca258dc905f81ac09a123366afb.png	(from https://ak.hypergryph.com/)
22:39:20	734466/734466	---M--	200	added ('OK')	image/png	etag:%225FCCA71059CF18C330AF14BB0CFEFADF%22	https://web.hycdn.cn/arknights/official/pic/20210401/5fcca71059cf18c330af14bb0cfefadf.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/pic/20210401/5fcca71059cf18c330af14bb0cfefadf.png	(from https://ak.hypergryph.com/)
22:39:20	747060/747060	---M--	200	added ('OK')	image/png	etag:%22CD5D7B09E0ED9271CDA2B66E1C9C74B3%22	https://web.hycdn.cn/arknights/official/pic/20210401/cd5d7b09e0ed9271cda2b66e1c9c74b3.png	C:/Users/Administrator/Desktop/roBOTIC/Reverse%20engineering/TheProject/mirror/ArknightsStudy/web.hycdn.cn/arknights/official/pic/20210401/cd5d7b09e0ed9271cda2b66e1c9c74b3.png	(from https://ak.hypergryph.com/)
